,Time,State,Site,Gender,Population,Death
1161,2012,Idaho, Larynx, Male,798801,0
1162,2012,Idaho, Liver, Female,796523,16
1163,2012,Idaho, Liver, Male,798801,59
1164,2012,Idaho, Myeloma, Female,796523,22
1165,2012,Idaho, Myeloma, Male,798801,38
1166,2012,Illinois, Breast, Female,6562466,1810
1167,2012,Illinois, Breast, Male,6320044,17
1168,2012,Illinois, Larynx, Female,6562466,35
1169,2012,Illinois, Larynx, Male,6320044,130
1170,2012,Illinois, Liver, Female,6562466,185
1171,2012,Illinois, Liver, Male,6320044,422
1172,2012,Illinois, Myeloma, Female,6562466,232
1173,2012,Illinois, Myeloma, Male,6320044,248
1174,2012,Indiana, Breast, Female,3318796,876
1175,2012,Indiana, Breast, Male,3218907,0
1176,2012,Indiana, Larynx, Female,3318796,0
1177,2012,Indiana, Larynx, Male,3218907,77
1178,2012,Indiana, Liver, Female,3318796,72
1179,2012,Indiana, Liver, Male,3218907,250
1180,2012,Indiana, Myeloma, Female,3318796,106
1181,2012,Indiana, Myeloma, Male,3218907,140
1182,2012,Iowa, Breast, Female,1550519,417
1183,2012,Iowa, Larynx, Male,1525671,35
1184,2012,Iowa, Liver, Female,1550519,29
1185,2012,Iowa, Liver, Male,1525671,106
1186,2012,Iowa, Myeloma, Female,1550519,52
1187,2012,Iowa, Myeloma, Male,1525671,85
1188,2012,Kansas, Breast, Female,1451420,397
1189,2012,Kansas, Larynx, Male,1433837,21
1190,2012,Kansas, Liver, Female,1451420,45
1191,2012,Kansas, Liver, Male,1433837,103
1192,2012,Kansas, Myeloma, Female,1451420,55
1193,2012,Kansas, Myeloma, Male,1433837,67
1194,2012,Kentucky, Breast, Female,2226736,646
1195,2012,Kentucky, Larynx, Female,2226736,21
1196,2012,Kentucky, Larynx, Male,2159610,65
1197,2012,Kentucky, Liver, Female,2226736,63
1198,2012,Kentucky, Liver, Male,2159610,184
1199,2012,Kentucky, Myeloma, Female,2226736,68
1200,2012,Kentucky, Myeloma, Male,2159610,101
1201,2012,Louisiana, Breast, Female,2349672,660
1202,2012,Louisiana, Larynx, Female,2349672,20
1203,2012,Louisiana, Larynx, Male,2251300,42
1204,2012,Louisiana, Liver, Female,2349672,98
1205,2012,Louisiana, Liver, Male,2251300,247
1206,2012,Louisiana, Myeloma, Female,2349672,86
1207,2012,Louisiana, Myeloma, Male,2251300,89
1208,2012,Maine, Breast, Female,677635,168
1209,2012,Maine, Larynx, Male,650094,18
1210,2012,Maine, Liver, Female,677635,20
1211,2012,Maine, Liver, Male,650094,44
1212,2012,Maine, Myeloma, Female,677635,24
1213,2012,Maine, Myeloma, Male,650094,26
1214,2012,Maryland, Breast, Female,3035384,857
1215,2012,Maryland, Breast, Male,2851608,0
1216,2012,Maryland, Larynx, Female,3035384,0
1217,2012,Maryland, Larynx, Male,2851608,59
1218,2012,Maryland, Liver, Female,3035384,90
1219,2012,Maryland, Liver, Male,2851608,259
1220,2012,Maryland, Myeloma, Female,3035384,130
1221,2012,Maryland, Myeloma, Male,2851608,116
1222,2012,Massachusetts, Breast, Female,3434761,860
1223,2012,Massachusetts, Breast, Male,3228244,18
1224,2012,Massachusetts, Larynx, Female,3434761,0
1225,2012,Massachusetts, Larynx, Male,3228244,45
1226,2012,Massachusetts, Liver, Female,3434761,84
1227,2012,Massachusetts, Liver, Male,3228244,272
1228,2012,Massachusetts, Myeloma, Female,3434761,140
1229,2012,Massachusetts, Myeloma, Male,3228244,129
1230,2012,Michigan, Breast, Female,5038285,1425
1231,2012,Michigan, Breast, Male,4858860,21
1232,2012,Michigan, Larynx, Female,5038285,27
1233,2012,Michigan, Larynx, Male,4858860,108
1234,2012,Michigan, Liver, Female,5038285,152
1235,2012,Michigan, Liver, Male,4858860,386
1236,2012,Michigan, Myeloma, Female,5038285,196
1237,2012,Michigan, Myeloma, Male,4858860,220
1238,2012,Minnesota, Breast, Female,2705768,604
1239,2012,Minnesota, Larynx, Female,2705768,0
1240,2012,Minnesota, Larynx, Male,2670875,34
1241,2012,Minnesota, Liver, Female,2705768,69
1242,2012,Minnesota, Liver, Male,2670875,161
1243,2012,Minnesota, Myeloma, Female,2705768,79
1244,2012,Minnesota, Myeloma, Male,2670875,125
1245,2012,Mississippi, Breast, Female,1534085,455
1246,2012,Mississippi, Larynx, Male,1449731,42
1247,2012,Mississippi, Liver, Female,1534085,75
1248,2012,Mississippi, Liver, Male,1449731,149
1249,2012,Mississippi, Myeloma, Female,1534085,62
1250,2012,Mississippi, Myeloma, Male,1449731,59
1251,2012,Missouri, Breast, Female,3071666,861
1252,2012,Missouri, Larynx, Female,3071666,16
1253,2012,Missouri, Larynx, Male,2952701,58
1254,2012,Missouri, Liver, Female,3071666,80
1255,2012,Missouri, Liver, Male,2952701,269
1256,2012,Missouri, Myeloma, Female,3071666,114
1257,2012,Missouri, Myeloma, Male,2952701,169
1258,2012,Montana, Breast, Female,499784,133
1259,2012,Montana, Breast, Male,503999,0
1260,2012,Montana, Larynx, Female,499784,0
1261,2012,Montana, Liver, Female,499784,0
1262,2012,Montana, Liver, Male,503999,37
1263,2012,Montana, Myeloma, Female,499784,17
1264,2012,Montana, Myeloma, Male,503999,23
1265,2012,Nebraska, Breast, Female,932333,245
1266,2012,Nebraska, Larynx, Male,920970,0
1267,2012,Nebraska, Liver, Female,932333,0
1268,2012,Nebraska, Liver, Male,920970,56
1269,2012,Nebraska, Myeloma, Female,932333,31
1270,2012,Nebraska, Myeloma, Male,920970,51
1271,2012,Nevada, Breast, Female,1361288,328
1272,2012,Nevada, Larynx, Female,1361288,0
1273,2012,Nevada, Larynx, Male,1382708,33
1274,2012,Nevada, Liver, Female,1361288,40
1275,2012,Nevada, Liver, Male,1382708,79
1276,2012,Nevada, Myeloma, Female,1361288,23
1277,2012,Nevada, Myeloma, Male,1382708,44
1278,2012,New Hampshire, Breast, Female,670688,164
1279,2012,New Hampshire, Breast, Male,653544,0
1280,2012,New Hampshire, Larynx, Female,670688,0
1281,2012,New Hampshire, Larynx, Male,653544,0
1282,2012,New Hampshire, Liver, Female,670688,0
1283,2012,New Hampshire, Liver, Male,653544,57
1284,2012,New Hampshire, Myeloma, Female,670688,23
1285,2012,New Hampshire, Myeloma, Male,653544,23
1286,2012,New Jersey, Breast, Female,4534238,1312
1287,2012,New Jersey, Breast, Male,4310704,0
1288,2012,New Jersey, Larynx, Female,4534238,25
1289,2012,New Jersey, Larynx, Male,4310704,67
1290,2012,New Jersey, Liver, Female,4534238,120
1291,2012,New Jersey, Liver, Male,4310704,296
1292,2012,New Jersey, Myeloma, Female,4534238,169
1293,2012,New Jersey, Myeloma, Male,4310704,173
1294,2012,New Mexico, Breast, Female,1054582,231
1295,2012,New Mexico, Breast, Male,1032727,0
1296,2012,New Mexico, Larynx, Male,1032727,18
1297,2012,New Mexico, Liver, Female,1054582,38
1298,2012,New Mexico, Liver, Male,1032727,108
1299,2012,New Mexico, Myeloma, Female,1054582,38
1300,2012,New Mexico, Myeloma, Male,1032727,38
1301,2012,New York, Breast, Female,10087794,2632
1302,2012,New York, Breast, Male,9485138,23
1303,2012,New York, Larynx, Female,10087794,47
1304,2012,New York, Larynx, Male,9485138,188
1305,2012,New York, Liver, Female,10087794,298
1306,2012,New York, Liver, Male,9485138,778
1307,2012,New York, Myeloma, Female,10087794,355
1308,2012,New York, Myeloma, Male,9485138,345
1309,2012,North Carolina, Breast, Female,4999867,1287
1310,2012,North Carolina, Breast, Male,4749609,0
1311,2012,North Carolina, Larynx, Female,4999867,27
1312,2012,North Carolina, Larynx, Male,4749609,85
1313,2012,North Carolina, Liver, Female,4999867,108
1314,2012,North Carolina, Liver, Male,4749609,346
1315,2012,North Carolina, Myeloma, Female,4999867,196
1316,2012,North Carolina, Myeloma, Male,4749609,192
1317,2012,North Dakota, Breast, Female,344750,79
1318,2012,North Dakota, Breast, Male,356426,0
1319,2012,North Dakota, Larynx, Female,344750,0
1320,2012,North Dakota, Liver, Male,356426,18
1321,2012,North Dakota, Myeloma, Female,344750,0
1322,2012,North Dakota, Myeloma, Male,356426,18
1323,2012,Ohio, Breast, Female,5903118,1741
1324,2012,Ohio, Breast, Male,5645805,16
1325,2012,Ohio, Larynx, Female,5903118,41
1326,2012,Ohio, Larynx, Male,5645805,144
1327,2012,Ohio, Liver, Female,5903118,156
1328,2012,Ohio, Liver, Male,5645805,444
1329,2012,Ohio, Myeloma, Female,5903118,252
1330,2012,Ohio, Myeloma, Male,5645805,253
1331,2012,Oklahoma, Breast, Female,1927833,539
1332,2012,Oklahoma, Larynx, Female,1927833,0
1333,2012,Oklahoma, Larynx, Male,1890981,36
1334,2012,Oklahoma, Liver, Female,1927833,74
1335,2012,Oklahoma, Liver, Male,1890981,156
1336,2012,Oklahoma, Myeloma, Female,1927833,61
1337,2012,Oklahoma, Myeloma, Male,1890981,90
1338,2012,Oregon, Breast, Female,1969416,510
1339,2012,Oregon, Breast, Male,1929585,0
1340,2012,Oregon, Larynx, Male,1929585,22
1341,2012,Oregon, Liver, Female,1969416,57
1342,2012,Oregon, Liver, Male,1929585,191
1343,2012,Oregon, Myeloma, Female,1969416,71
1344,2012,Oregon, Myeloma, Male,1929585,88
1345,2012,Pennsylvania, Breast, Female,6532458,2029
1346,2012,Pennsylvania, Breast, Male,6234660,18
1347,2012,Pennsylvania, Larynx, Female,6532458,42
1348,2012,Pennsylvania, Larynx, Male,6234660,138
1349,2012,Pennsylvania, Liver, Female,6532458,202
1350,2012,Pennsylvania, Liver, Male,6234660,548
1351,2012,Pennsylvania, Myeloma, Female,6532458,250
1352,2012,Pennsylvania, Myeloma, Male,6234660,273
1353,2012,Puerto Rico, Breast, Female,1895416,438
1354,2012,Puerto Rico, Larynx, Male,1739072,42
1355,2012,Puerto Rico, Liver, Female,1895416,85
1356,2012,Puerto Rico, Liver, Male,1739072,184
1357,2012,Puerto Rico, Myeloma, Female,1895416,69
1358,2012,Puerto Rico, Myeloma, Male,1739072,83
1359,2012,Rhode Island, Breast, Female,544006,132
1360,2012,Rhode Island, Larynx, Female,544006,0
1361,2012,Rhode Island, Larynx, Male,510615,0
1362,2012,Rhode Island, Liver, Female,544006,0
1363,2012,Rhode Island, Liver, Male,510615,51
1364,2012,Rhode Island, Myeloma, Female,544006,0
1365,2012,Rhode Island, Myeloma, Male,510615,18
1366,2012,South Carolina, Breast, Female,2424756,670
1367,2012,South Carolina, Larynx, Female,2424756,0
1368,2012,South Carolina, Larynx, Male,2292598,61
1369,2012,South Carolina, Liver, Female,2424756,59
1370,2012,South Carolina, Liver, Male,2292598,192
1371,2012,South Carolina, Myeloma, Female,2424756,114
1372,2012,South Carolina, Myeloma, Male,2292598,122
1373,2012,South Dakota, Breast, Female,414496,107
1374,2012,South Dakota, Breast, Male,419070,0
1375,2012,South Dakota, Larynx, Female,414496,0
1376,2012,South Dakota, Liver, Male,419070,26
1377,2012,South Dakota, Myeloma, Female,414496,24
1378,2012,South Dakota, Myeloma, Male,419070,18
1379,2012,Tennessee, Breast, Female,3307196,920
1380,2012,Tennessee, Breast, Male,3146702,0
1381,2012,Tennessee, Larynx, Female,3307196,18
1382,2012,Tennessee, Larynx, Male,3146702,77
1383,2012,Tennessee, Liver, Female,3307196,101
1384,2012,Tennessee, Liver, Male,3146702,302
1385,2012,Tennessee, Myeloma, Female,3307196,114
1386,2012,Tennessee, Myeloma, Male,3146702,154
1387,2012,Texas, Breast, Female,13141682,2821
1388,2012,Texas, Breast, Male,12942799,24
1389,2012,Texas, Larynx, Female,13141682,56
1390,2012,Texas, Larynx, Male,12942799,227
1391,2012,Texas, Liver, Female,13141682,439
1392,2012,Texas, Liver, Male,12942799,1201
1393,2012,Texas, Myeloma, Female,13141682,324
1394,2012,Texas, Myeloma, Male,12942799,423
1395,2012,Utah, Breast, Female,1418993,249
1396,2012,Utah, Liver, Female,1418993,23
1397,2012,Utah, Liver, Male,1434382,51
1398,2012,Utah, Myeloma, Female,1418993,42
1399,2012,Utah, Myeloma, Male,1434382,47
1400,2012,Vermont, Breast, Female,317361,85
1401,2012,Vermont, Breast, Male,308729,0
1402,2012,Vermont, Larynx, Female,317361,0
1403,2012,Vermont, Liver, Male,308729,21
1404,2012,Vermont, Myeloma, Female,317361,0
1405,2012,Vermont, Myeloma, Male,308729,0
1406,2012,Virginia, Breast, Female,4164006,1032
1407,2012,Virginia, Breast, Male,4021074,0
1408,2012,Virginia, Larynx, Female,4164006,16
1409,2012,Virginia, Larynx, Male,4021074,73
1410,2012,Virginia, Liver, Female,4164006,116
1411,2012,Virginia, Liver, Male,4021074,289
1412,2012,Virginia, Myeloma, Female,4164006,130
1413,2012,Virginia, Myeloma, Male,4021074,169
1414,2012,Washington DC, Breast, Female,334384,107
1415,2012,Washington DC, Breast, Male,300540,0
1416,2012,Washington DC, Liver, Female,334384,0
1417,2012,Washington DC, Liver, Male,300540,41
1418,2012,Washington DC, Myeloma, Female,334384,16
1419,2012,Washington DC, Myeloma, Male,300540,0
1420,2012,Washington, Breast, Female,3458254,731
1421,2012,Washington, Larynx, Female,3458254,17
1422,2012,Washington, Larynx, Male,3438804,54
1423,2012,Washington, Liver, Female,3458254,87
1424,2012,Washington, Liver, Male,3438804,294
1425,2012,Washington, Myeloma, Female,3458254,114
1426,2012,Washington, Myeloma, Male,3438804,154
1427,2012,West Virginia, Breast, Female,939933,294
1428,2012,West Virginia, Larynx, Male,916939,40
1429,2012,West Virginia, Liver, Female,939933,21
1430,2012,West Virginia, Liver, Male,916939,60
1431,2012,West Virginia, Myeloma, Female,939933,31
1432,2012,West Virginia, Myeloma, Male,916939,44
1433,2012,Wisconsin, Breast, Female,2879905,763
1434,2012,Wisconsin, Larynx, Female,2879905,0
1435,2012,Wisconsin, Larynx, Male,2840055,43
1436,2012,Wisconsin, Liver, Female,2879905,80
1437,2012,Wisconsin, Liver, Male,2840055,179
1438,2012,Wisconsin, Myeloma, Female,2879905,123
1439,2012,Wisconsin, Myeloma, Male,2840055,138
1440,2012,Wyoming, Breast, Female,282019,52
1441,2012,Wyoming, Breast, Male,294286,0
1442,2012,Wyoming, Larynx, Female,282019,0
1443,2012,Wyoming, Liver, Male,294286,22
1444,2012,Wyoming, Myeloma, Female,282019,0
1445,2013,Alabama, Breast, Female,2487659,661
1446,2013,Alabama, Larynx, Female,2487659,0
1447,2013,Alabama, Larynx, Male,2342422,51
1448,2013,Alabama, Liver, Female,2487659,81
1449,2013,Alabama, Liver, Male,2342422,253
1450,2013,Alabama, Myeloma, Female,2487659,100
1451,2013,Alabama, Myeloma, Male,2342422,129
1452,2013,Alaska, Breast, Female,351436,61
1453,2013,Alaska, Breast, Male,385632,0
1454,2013,Alaska, Larynx, Female,351436,0
1455,2013,Alaska, Liver, Male,385632,30
1456,2013,Arizona, Breast, Female,3336179,839
1457,2013,Arizona, Larynx, Female,3336179,0
1458,2013,Arizona, Larynx, Male,3296585,41
1459,2013,Arizona, Liver, Female,3336179,136
1460,2013,Arizona, Liver, Male,3296585,302
1461,2013,Arizona, Myeloma, Female,3336179,114
1462,2013,Arizona, Myeloma, Male,3296585,120
1463,2013,Arkansas, Breast, Female,1506029,400
1464,2013,Arkansas, Larynx, Male,1453371,26
1465,2013,Arkansas, Liver, Female,1506029,60
1466,2013,Arkansas, Liver, Male,1453371,138
1467,2013,Arkansas, Myeloma, Female,1506029,56
1468,2013,Arkansas, Myeloma, Male,1453371,62
1469,2013,California, Breast, Female,19261489,4371
1470,2013,California, Breast, Male,18999298,47
1471,2013,California, Larynx, Female,19261489,53
1472,2013,California, Larynx, Male,18999298,230
1473,2013,California, Liver, Female,19261489,685
1474,2013,California, Liver, Male,18999298,1820
1475,2013,California, Myeloma, Female,19261489,489
1476,2013,California, Myeloma, Male,18999298,663
1477,2013,Colorado, Breast, Female,2626304,531
1478,2013,Colorado, Larynx, Male,2642731,23
1479,2013,Colorado, Liver, Female,2626304,72
1480,2013,Colorado, Liver, Male,2642731,170
1481,2013,Colorado, Myeloma, Female,2626304,71
1482,2013,Colorado, Myeloma, Male,2642731,104
1483,2013,Connecticut, Breast, Female,1842664,454
1484,2013,Connecticut, Larynx, Male,1752177,30
1485,2013,Connecticut, Liver, Female,1842664,46
1486,2013,Connecticut, Liver, Male,1752177,112
1487,2013,Connecticut, Myeloma, Female,1842664,71
1488,2013,Connecticut, Myeloma, Male,1752177,69
1489,2013,Delaware, Breast, Female,476558,131
1490,2013,Delaware, Breast, Male,447018,0
1491,2013,Delaware, Liver, Female,476558,25
1492,2013,Delaware, Liver, Male,447018,44
1493,2013,Delaware, Myeloma, Female,476558,16
1494,2013,Delaware, Myeloma, Male,447018,21
1495,2013,Florida, Breast, Female,9988487,2778
1496,2013,Florida, Breast, Male,9557134,41
1497,2013,Florida, Larynx, Female,9988487,46
1498,2013,Florida, Larynx, Male,9557134,251
1499,2013,Florida, Liver, Female,9988487,387
1500,2013,Florida, Liver, Male,9557134,959
1501,2013,Florida, Myeloma, Female,9988487,356
1502,2013,Florida, Myeloma, Male,9557134,471
1503,2013,Georgia, Breast, Female,5107959,1245
1504,2013,Georgia, Breast, Male,4864520,0
1505,2013,Georgia, Larynx, Female,5107959,17
1506,2013,Georgia, Larynx, Male,4864520,78
1507,2013,Georgia, Liver, Female,5107959,154
1508,2013,Georgia, Liver, Male,4864520,374
1509,2013,Georgia, Myeloma, Female,5107959,179
1510,2013,Georgia, Myeloma, Male,4864520,195
1511,2013,Hawaii, Breast, Female,701305,138
1512,2013,Hawaii, Breast, Male,706938,0
1513,2013,Hawaii, Larynx, Female,701305,0
1514,2013,Hawaii, Larynx, Male,706938,20
1515,2013,Hawaii, Liver, Female,701305,22
1516,2013,Hawaii, Liver, Male,706938,85
1517,2013,Hawaii, Myeloma, Female,701305,16
1518,2013,Hawaii, Myeloma, Male,706938,27
1519,2013,Idaho, Breast, Female,804232,205
1520,2013,Idaho, Breast, Male,806974,0
1521,2013,Idaho, Larynx, Female,804232,0
1522,2013,Idaho, Larynx, Male,806974,0
1523,2013,Idaho, Liver, Female,804232,21
1524,2013,Idaho, Liver, Male,806974,44
1525,2013,Idaho, Myeloma, Female,804232,26
1526,2013,Idaho, Myeloma, Male,806974,35
1527,2013,Illinois, Breast, Female,6566046,1761
1528,2013,Illinois, Breast, Male,6329083,22
1529,2013,Illinois, Larynx, Female,6566046,23
1530,2013,Illinois, Larynx, Male,6329083,158
1531,2013,Illinois, Liver, Female,6566046,205
1532,2013,Illinois, Liver, Male,6329083,473
1533,2013,Illinois, Myeloma, Female,6566046,221
1534,2013,Illinois, Myeloma, Male,6329083,248
1535,2013,Indiana, Breast, Female,3333504,887
1536,2013,Indiana, Breast, Male,3235209,0
1537,2013,Indiana, Larynx, Female,3333504,0
1538,2013,Indiana, Larynx, Male,3235209,65
1539,2013,Indiana, Liver, Female,3333504,98
1540,2013,Indiana, Liver, Male,3235209,249
1541,2013,Indiana, Myeloma, Female,3333504,126
1542,2013,Indiana, Myeloma, Male,3235209,150
1543,2013,Iowa, Breast, Female,1558112,385
1544,2013,Iowa, Larynx, Male,1534885,32
1545,2013,Iowa, Liver, Female,1558112,27
1546,2013,Iowa, Liver, Male,1534885,105
1547,2013,Iowa, Myeloma, Female,1558112,58
1548,2013,Iowa, Myeloma, Male,1534885,69
1549,2013,Kansas, Breast, Female,1453878,334
1550,2013,Kansas, Larynx, Male,1439334,24
1551,2013,Kansas, Liver, Female,1453878,51
1552,2013,Kansas, Liver, Male,1439334,103
1553,2013,Kansas, Myeloma, Female,1453878,50
1554,2013,Kansas, Myeloma, Male,1439334,70
1555,2013,Kentucky, Breast, Female,2234775,585
1556,2013,Kentucky, Larynx, Female,2234775,0
1557,2013,Kentucky, Larynx, Male,2169884,65
1558,2013,Kentucky, Liver, Female,2234775,70
1559,2013,Kentucky, Liver, Male,2169884,174
1560,2013,Kentucky, Myeloma, Female,2234775,69
1561,2013,Kentucky, Myeloma, Male,2169884,91
1562,2013,Louisiana, Breast, Female,2361437,652
1563,2013,Louisiana, Larynx, Female,2361437,0
1564,2013,Louisiana, Larynx, Male,2263090,61
1565,2013,Louisiana, Liver, Female,2361437,119
1566,2013,Louisiana, Liver, Male,2263090,276
1567,2013,Louisiana, Myeloma, Female,2361437,94
1568,2013,Louisiana, Myeloma, Male,2263090,108
1569,2013,Maine, Breast, Female,677301,186
1570,2013,Maine, Larynx, Male,650708,22
1571,2013,Maine, Liver, Female,677301,0
1572,2013,Maine, Liver, Male,650708,50
1573,2013,Maine, Myeloma, Female,677301,25
1574,2013,Maine, Myeloma, Male,650708,25
1575,2013,Maryland, Breast, Female,3053281,783
1576,2013,Maryland, Breast, Male,2869907,0
1577,2013,Maryland, Larynx, Female,3053281,19
1578,2013,Maryland, Larynx, Male,2869907,50
1579,2013,Maryland, Liver, Female,3053281,104
1580,2013,Maryland, Liver, Male,2869907,258
1581,2013,Maryland, Myeloma, Female,3053281,125
1582,2013,Maryland, Myeloma, Male,2869907,106
1583,2013,Massachusetts, Breast, Female,3459975,832
1584,2013,Massachusetts, Breast, Male,3253340,0
1585,2013,Massachusetts, Larynx, Female,3459975,18
1586,2013,Massachusetts, Larynx, Male,3253340,52
1587,2013,Massachusetts, Liver, Female,3459975,102
1588,2013,Massachusetts, Liver, Male,3253340,317
1589,2013,Massachusetts, Myeloma, Female,3459975,128
1590,2013,Massachusetts, Myeloma, Male,3253340,117
1591,2013,Michigan, Breast, Female,5044150,1382
1592,2013,Michigan, Breast, Male,4868915,0
1593,2013,Michigan, Larynx, Female,5044150,38
1594,2013,Michigan, Larynx, Male,4868915,120
1595,2013,Michigan, Liver, Female,5044150,160
1596,2013,Michigan, Liver, Male,4868915,406
1597,2013,Michigan, Myeloma, Female,5044150,156
1598,2013,Michigan, Myeloma, Male,4868915,232
1599,2013,Minnesota, Breast, Female,2723613,665
1600,2013,Minnesota, Larynx, Female,2723613,0
1601,2013,Minnesota, Larynx, Male,2689866,26
1602,2013,Minnesota, Liver, Female,2723613,42
1603,2013,Minnesota, Liver, Male,2689866,157
1604,2013,Minnesota, Myeloma, Female,2723613,89
1605,2013,Minnesota, Myeloma, Male,2689866,109
1606,2013,Mississippi, Breast, Female,1536257,418
1607,2013,Mississippi, Larynx, Male,1452454,30
1608,2013,Mississippi, Liver, Female,1536257,67
1609,2013,Mississippi, Liver, Male,1452454,157
1610,2013,Mississippi, Myeloma, Female,1536257,68
1611,2013,Mississippi, Myeloma, Male,1452454,77
1612,2013,Missouri, Breast, Female,3078127,858
1613,2013,Missouri, Larynx, Female,3078127,20
1614,2013,Missouri, Larynx, Male,2962588,65
1615,2013,Missouri, Liver, Female,3078127,95
1616,2013,Missouri, Liver, Male,2962588,268
1617,2013,Missouri, Myeloma, Female,3078127,121
1618,2013,Missouri, Myeloma, Male,2962588,125
1619,2013,Montana, Breast, Female,504215,137
1620,2013,Montana, Breast, Male,509354,0
1621,2013,Montana, Larynx, Female,504215,0
1622,2013,Montana, Liver, Female,504215,0
1623,2013,Montana, Liver, Male,509354,36
1624,2013,Montana, Myeloma, Female,504215,22
1625,2013,Montana, Myeloma, Male,509354,32
1626,2013,Nebraska, Breast, Female,937248,245
1627,2013,Nebraska, Larynx, Male,928031,23
1628,2013,Nebraska, Liver, Female,937248,17
1629,2013,Nebraska, Liver, Male,928031,56
1630,2013,Nebraska, Myeloma, Female,937248,31
1631,2013,Nebraska, Myeloma, Male,928031,39
1632,2013,Nevada, Breast, Female,1378565,352
1633,2013,Nevada, Larynx, Female,1378565,0
1634,2013,Nevada, Larynx, Male,1397405,0
1635,2013,Nevada, Liver, Female,1378565,51
1636,2013,Nevada, Liver, Male,1397405,107
1637,2013,Nevada, Myeloma, Female,1378565,36
1638,2013,Nevada, Myeloma, Male,1397405,44
1639,2013,New Hampshire, Breast, Female,671490,176
1640,2013,New Hampshire, Breast, Male,655132,0
1641,2013,New Hampshire, Larynx, Female,671490,0
1642,2013,New Hampshire, Larynx, Male,655132,0
1643,2013,New Hampshire, Liver, Female,671490,0
1644,2013,New Hampshire, Liver, Male,655132,55
1645,2013,New Hampshire, Myeloma, Female,671490,23
1646,2013,New Hampshire, Myeloma, Male,655132,27
1647,2013,New Jersey, Breast, Female,4538032,1356
1648,2013,New Jersey, Breast, Male,4318940,0
1649,2013,New Jersey, Larynx, Female,4538032,26
1650,2013,New Jersey, Larynx, Male,4318940,104
1651,2013,New Jersey, Liver, Female,4538032,134
1652,2013,New Jersey, Liver, Male,4318940,300
1653,2013,New Jersey, Myeloma, Female,4538032,143
1654,2013,New Jersey, Myeloma, Male,4318940,177
1655,2013,New Mexico, Breast, Female,1056491,224
1656,2013,New Mexico, Breast, Male,1035782,0
1657,2013,New Mexico, Larynx, Male,1035782,0
1658,2013,New Mexico, Liver, Female,1056491,42
1659,2013,New Mexico, Liver, Male,1035782,128
1660,2013,New Mexico, Myeloma, Female,1056491,27
1661,2013,New Mexico, Myeloma, Male,1035782,39
1662,2013,New York, Breast, Female,10109800,2632
1663,2013,New York, Breast, Male,9514647,32
1664,2013,New York, Larynx, Female,10109800,51
1665,2013,New York, Larynx, Male,9514647,223
1666,2013,New York, Liver, Female,10109800,286
1667,2013,New York, Liver, Male,9514647,807
1668,2013,New York, Myeloma, Female,10109800,312
1669,2013,New York, Myeloma, Male,9514647,369
1670,2013,North Carolina, Breast, Female,5049000,1254
1671,2013,North Carolina, Breast, Male,4794336,0
1672,2013,North Carolina, Larynx, Female,5049000,28
1673,2013,North Carolina, Larynx, Male,4794336,103
1674,2013,North Carolina, Liver, Female,5049000,127
1675,2013,North Carolina, Liver, Male,4794336,445
1676,2013,North Carolina, Myeloma, Female,5049000,208
1677,2013,North Carolina, Myeloma, Male,4794336,181
1678,2013,North Dakota, Breast, Female,353454,79
1679,2013,North Dakota, Breast, Male,368582,0
1680,2013,North Dakota, Larynx, Female,353454,0
1681,2013,North Dakota, Liver, Male,368582,0
1682,2013,North Dakota, Myeloma, Female,353454,16
1683,2013,North Dakota, Myeloma, Male,368582,18
1684,2013,Ohio, Breast, Female,5913087,1780
1685,2013,Ohio, Breast, Male,5663597,16
1686,2013,Ohio, Larynx, Female,5913087,46
1687,2013,Ohio, Larynx, Male,5663597,123
1688,2013,Ohio, Liver, Female,5913087,162
1689,2013,Ohio, Liver, Male,5663597,437
1690,2013,Ohio, Myeloma, Female,5913087,243
1691,2013,Ohio, Myeloma, Male,5663597,271
1692,2013,Oklahoma, Breast, Female,1944300,542
1693,2013,Oklahoma, Larynx, Female,1944300,0
1694,2013,Oklahoma, Larynx, Male,1908914,31
1695,2013,Oklahoma, Liver, Female,1944300,63
1696,2013,Oklahoma, Liver, Male,1908914,186
1697,2013,Oklahoma, Myeloma, Female,1944300,58
1698,2013,Oklahoma, Myeloma, Male,1908914,76
1699,2013,Oregon, Breast, Female,1981177,519
1700,2013,Oregon, Breast, Male,1941291,0
1701,2013,Oregon, Larynx, Male,1941291,31
1702,2013,Oregon, Liver, Female,1981177,75
1703,2013,Oregon, Liver, Male,1941291,185
1704,2013,Oregon, Myeloma, Female,1981177,73
1705,2013,Oregon, Myeloma, Male,1941291,105
1706,2013,Pennsylvania, Breast, Female,6531172,2001
1707,2013,Pennsylvania, Breast, Male,6245137,19
1708,2013,Pennsylvania, Larynx, Female,6531172,46
1709,2013,Pennsylvania, Larynx, Male,6245137,148
1710,2013,Pennsylvania, Liver, Female,6531172,192
1711,2013,Pennsylvania, Liver, Male,6245137,534
1712,2013,Pennsylvania, Myeloma, Female,6531172,263
1713,2013,Pennsylvania, Myeloma, Male,6245137,294
1714,2013,Puerto Rico, Breast, Female,1872797,416
1715,2013,Puerto Rico, Larynx, Male,1720280,30
1716,2013,Puerto Rico, Liver, Female,1872797,91
1717,2013,Puerto Rico, Liver, Male,1720280,180
